Subject	TrialLearn	TrialTest	Condition	Correct	SRPE	RTlearn	RTrecog	RTcertain	Hit	Certainty	LearnChosenInOptions	TestChosenInOptions	TestChosenAltOption	TestChosenNoOption	Rechosen
39	20	17	1	1	0	1771	7104	541	1	3	1	1	0	0	1
39	6	9	1	1	0	1025	13223	1164	1	1	1	1	0	0	1
39	60	53	2	0	-0.5	2117	5812	577	0	1	1	1	1	0	1
39	5	2	1	1	0	874	18556	1095	1	2	1	1	0	0	1
39	38	36	1	1	0	1622	5016	2250	1	2	1	1	0	0	1
39	44	48	2	1	0.5	5450	5943	345	0	1	1	0	0	1	0
39	2	5	1	1	0	1474	2228	606	1	4	1	1	0	0	1
39	45	44	2	0	-0.5	5734	7332	393	0	1	1	0	0	1	0
39	31	38	4	0	-0.25	6701	6556	715	0	1	1	1	1	0	0
39	40	37	4	1	0.75	4071	6767	1060	1	1	1	1	0	0	1
39	8	1	4	0	-0.25	5309	15440	2232	0	2	1	1	1	0	0
39	29	22	2	1	0.5	2679	2933	1117	1	1	1	1	0	0	1
39	49	45	4	0	-0.25	1803	7569	980	1	1	1	1	0	0	0
39	14	15	4	0	-0.25	1963	5998	510	0	4	1	1	1	0	1
39	4	10	2	0	-0.5	2216	3949	601	0	2	1	0	0	1	0
39	24	28	4	1	0.75	4794	2873	1162	0	2	1	1	1	0	0
39	23	21	4	1	0.75	3221	3101	1605	1	3	1	1	0	0	1
39	16	13	1	1	0	1346	3606	1058	1	2	1	1	0	0	1
39	43	43	1	1	0	1632	4759	623	1	2	1	1	0	0	1
39	34	32	2	0	-0.5	7871	10504	475	0	1	1	0	0	1	0
39	10	4	2	1	0.5	2590	7792	1888	1	4	1	1	0	0	1
39	59	57	1	1	0	1964	5026	356	0	1	1	0	0	1	0
39	13	18	4	0	-0.25	2359	3888	413	1	1	1	1	0	0	0
39	56	59	2	1	0.5	2450	3140	775	0	3	1	1	1	0	0
39	52	54	2	0	-0.5	1770	4298	542	0	1	1	1	1	0	1
39	42	46	4	0	-0.25	5951	3033	1306	0	2	1	1	1	0	1
39	51	60	4	0	-0.25	6352	6965	656	0	2	1	1	1	0	0
39	47	47	1	1	0	1326	6791	714	0	1	1	0	0	1	0
39	1	8	4	1	0.75	5522	3430	1682	0	4	1	1	1	0	0
39	53	58	1	1	0	2064	4729	379	1	1	1	1	0	0	1
39	58	55	4	0	-0.25	2932	6335	573	0	1	1	1	1	0	0
39	46	50	2	0	-0.5	2495	6718	398	0	1	1	0	0	1	0
39	26	23	2	1	0.5	2603	2124	1265	1	2	1	1	0	0	1
39	27	24	4	0	-0.25	2062	2104	527	0	4	1	1	1	0	0
39	17	14	1	1	0	1631	6098	546	1	1	1	1	0	0	1
39	12	12	1	1	0	1722	9688	566	1	2	1	1	0	0	1
39	48	41	2	1	0.5	3541	5524	405	0	1	1	0	0	1	0
39	33	35	1	1	0	2740	8734	398	0	1	1	0	0	1	0
39	39	31	4	0	-0.25	1509	8677	824	0	2	1	1	1	0	0
40	36	36	2	0	-0.5	6007	11562	731	1	3	1	1	0	0	0
40	56	59	1	1	0	1107	8157	604	1	2	1	1	0	0	1
40	51	54	2	1	0.5	4888	5146	721	0	2	1	0	0	1	0
40	7	10	2	1	0.5	1509	6290	1255	1	3	1	1	0	0	1
40	54	55	1	1	0	1412	4808	589	1	4	1	1	0	0	1
40	52	60	4	0	-0.25	4394	6427	568	0	3	1	1	1	0	1
40	18	13	4	0	-0.25	4994	6866	831	0	2	1	1	1	0	0
40	49	49	4	1	0.75	3484	5556	1885	1	2	1	1	0	0	1
40	21	28	1	1	0	1387	5010	393	1	4	1	1	0	0	1
40	28	30	2	1	0.5	4113	9232	793	1	2	1	1	0	0	1
40	25	22	1	1	0	1616	4503	451	1	3	1	1	0	0	1
40	19	16	1	1	0	1122	7990	1016	0	2	1	0	0	1	0
40	40	31	2	1	0.5	2666	4957	741	0	2	1	0	0	1	0
40	23	25	4	0	-0.25	1627	7648	1159	1	2	1	1	0	0	0
40	38	35	1	1	0	873	5003	702	1	1	1	1	0	0	1
40	14	18	4	0	-0.25	2968	3951	1213	0	3	1	1	1	0	0
40	45	50	2	0	-0.5	1628	9018	600	0	2	1	0	0	1	0
40	17	15	2	0	-0.5	2614	3419	366	1	3	1	1	0	0	0
40	53	56	1	1	0	1350	6184	304	0	3	1	0	0	1	0
40	47	43	2	0	-0.5	1636	7879	1203	0	1	1	0	0	1	0
40	26	24	2	0	-0.5	3877	6273	475	1	2	1	1	0	0	0
40	30	27	4	0	-0.25	3162	7324	1108	1	3	1	1	0	0	0
40	8	4	2	1	0.5	1846	4377	1049	0	1	1	1	1	0	0
40	39	37	4	1	0.75	1297	6398	761	1	3	1	1	0	0	1
40	60	58	1	1	0	1812	5328	472	0	3	1	0	0	1	0
40	20	17	1	1	0	1453	5723	644	0	2	1	0	0	1	0
40	11	19	1	1	0	1369	6802	313	0	3	1	0	0	1	0
40	6	5	1	1	0	1102	6760	1634	0	2	1	0	0	1	0
40	9	2	2	1	0.5	1153	3684	1363	1	4	1	1	0	0	1
40	55	53	4	0	-0.25	6188	4790	1072	1	2	1	1	0	0	0
40	33	40	2	1	0.5	7621	9051	1355	1	2	1	1	0	0	1
40	44	44	1	1	0	1117	6445	828	1	4	1	1	0	0	1
40	16	14	4	1	0.75	2130	7039	991	0	3	1	1	1	0	0
40	1	7	2	0	-0.5	1793	5003	983	1	2	1	1	0	0	0
40	3	8	4	0	-0.25	1975	6610	1700	0	2	1	1	1	0	0
40	46	46	4	0	-0.25	1939	11372	1403	1	3	1	1	0	0	0
40	43	45	4	1	0.75	3106	4212	321	1	1	1	1	0	0	1
40	59	52	1	1	0	1890	7329	553	1	2	1	1	0	0	1
40	27	21	2	0	-0.5	1933	5495	464	0	3	1	1	1	0	1
40	2	6	4	0	-0.25	1652	9981	946	0	2	1	1	1	0	1
40	35	32	1	1	0	1058	7732	921	1	2	1	1	0	0	1
40	29	26	2	1	0.5	3682	5559	605	0	3	1	1	1	0	0
40	5	1	2	0	-0.5	1461	3752	2576	0	1	1	0	0	1	0
40	15	11	1	1	0	789	9571	1253	1	2	1	1	0	0	1
40	48	47	2	1	0.5	2684	5118	628	0	2	1	0	0	1	0
40	57	51	4	0	-0.25	2338	10131	394	0	3	1	1	1	0	0
40	41	42	2	0	-0.5	4617	7530	1148	1	3	1	1	0	0	0
40	31	38	1	1	0	1577	3264	753	0	3	1	0	0	1	0
40	12	20	4	0	-0.25	3296	5674	1055	1	4	1	1	0	0	0
40	13	12	4	0	-0.25	3738	6079	956	1	3	1	1	0	0	0
40	34	34	1	1	0	1169	5443	356	0	1	1	0	0	1	0
40	58	57	4	0	-0.25	4058	8428	1125	1	2	1	1	0	0	0
40	10	3	1	1	0	1557	6307	978	1	1	1	1	0	0	1
40	42	48	2	0	-0.5	1971	4266	874	0	3	1	0	0	1	0
40	4	9	4	1	0.75	985	5185	1422	0	2	1	1	1	0	0
40	37	33	1	1	0	1113	6611	1631	1	4	1	1	0	0	1
40	32	39	4	0	-0.25	3318	5080	1034	1	4	1	1	0	0	0
40	24	23	4	0	-0.25	1713	7057	434	1	3	1	1	0	0	0
40	22	29	1	1	0	1346	5329	563	1	2	1	1	0	0	1
40	50	41	2	1	0.5	2101	4509	511	1	4	1	1	0	0	1
